3 7 12 1
3 7 12 2
3 7 20 1
3 7 18 2
3 7 18 1
3 7 14 1
3 7 16 5
3 7 16 5
3 7 14 3
3 7 14 3
3 7 22 3
3 7 16 1
3 7 10 2
3 7 6 0
3 7 14 0
3 7 14 3
3 7 10 0
3 7 12 1
3 7 18 1
3 7 14 2
3 7 12 2
3 7 12 3
3 7 10 2
3 7 10 0
3 7 14 3
3 7 18 2
3 7 12 0
3 7 12 2
3 7 12 2
3 7 16 2
3 7 20 2
3 7 10 0
3 7 18 2
3 7 12 3
3 7 16 0
3 7 10 0
3 7 8 0
3 7 20 4
3 7 16 5
3 7 16 0
3 7 10 1
3 7 10 2
3 7 12 2
3 7 22 3
3 7 28 7
3 7 14 3
3 7 24 2
3 7 24 3
3 7 18 2
3 7 14 3
3 7 14 4
3 7 18 2
3 7 12 1
3 7 12 2
3 7 22 2
3 7 14 1
3 7 30 3
3 7 10 2
3 7 12 4
3 7 16 0
3 7 14 3
3 7 14 1
3 7 14 0
3 7 8 1
3 7 18 2
3 7 18 1
3 7 16 2
3 7 18 4
3 7 18 3
3 7 10 2
3 7 10 1
3 7 26 4
3 7 14 2
3 7 20 6
3 7 18 1
3 7 14 2
3 7 18 1
3 7 18 0
3 7 16 3
3 7 16 2
3 7 16 3
3 7 12 3
3 7 16 2
3 7 22 4
3 7 20 2
3 7 10 0
3 7 14 0
3 7 8 1
3 7 14 2
3 7 10 2
3 7 14 0
3 7 20 0
3 7 18 2
3 7 14 0
3 7 14 3
3 7 16 2
3 7 16 0
3 7 8 2
3 7 10 0
3 7 12 2
3 7 14 3
3 7 10 2
3 7 12 3
3 7 14 0
3 7 14 2
3 7 24 2
3 7 16 3
3 7 20 4
3 7 14 0
3 7 16 2
3 7 14 1
3 7 10 1
3 7 14 5
3 7 14 3
3 7 10 1
3 7 16 2
3 7 14 1
3 7 12 1
3 7 22 6
3 7 12 2
3 7 20 0
3 7 20 1
3 7 10 1
3 7 14 0
3 7 12 1
3 7 18 4
3 7 14 2
3 7 10 1
3 7 4 1
3 7 14 1
3 7 16 2
3 7 18 3
3 7 14 2
3 7 6 0
3 7 18 4
3 7 16 2
3 7 16 1
3 7 18 0
3 7 12 0
3 7 20 5
3 7 20 2
3 7 18 0
3 7 16 2
3 7 14 1
3 7 12 1
3 7 16 3
3 7 18 5
3 7 16 3
3 7 14 4
3 7 18 4
3 7 16 4
3 7 16 4
3 7 10 0
3 7 10 0
3 7 22 1
3 7 10 3
3 7 12 1
3 7 16 1
3 7 8 1
3 7 16 2
3 7 16 3
3 7 12 0
3 7 6 0
3 7 16 2
3 7 12 2
3 7 10 1
3 7 10 0
3 7 12 1
3 7 12 2
3 7 14 0
3 7 16 3
3 7 18 1
3 7 10 2
3 7 12 3
3 7 8 0
3 7 16 2
3 7 20 2
3 7 14 1
3 7 12 0
3 7 16 3
3 7 14 4
3 7 12 2
3 7 16 0
3 7 20 2
3 7 18 6
3 7 12 3
3 7 8 2
3 7 16 2
3 7 10 1
3 7 12 4
3 7 18 0
3 7 8 1
3 7 20 0
3 7 8 1
3 7 14 2
3 7 16 2
3 7 12 1
3 7 20 3
3 7 14 0
3 7 12 2
